video_id,author,comment_text,like_count,published_at,categorias,classificacao
u_TyGMy_aqs,@SilvioMatias-f4u7p,emily gorda,0,2025-07-10T20:31:21Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@SophiaMoncao-e3x,tambem postou video velho falando ta atras moto porque tava medo moto cair,0,2025-07-07T22:40:46Z,['etarismo'],toxic
u_TyGMy_aqs,@eduardolima6056,vai lava louca emily vick,0,2025-07-02T23:03:39Z,['machismo'],not_toxic
u_TyGMy_aqs,@familia-nk4fv,ja voces estao postando tambem vou apostar sabe porque adoro rosas mim sao estao preferidos sofia sai dai gente nao liga falei sofia sai dai to cachorra ai amo vou comentar adorei voce fica bonita musica adoro rosas tambem musica bonita feita brasil feito,0,2025-07-02T16:44:34Z,['machismo'],toxic
u_TyGMy_aqs,@JoseleneCiprianoMoreira,time rosa moro pedrinhas pode vim porto velho conheci voces moro porto velho ta bom adoro todos video es multicar ta bom queridinho fofinho zinho ta,0,2025-06-29T18:54:48Z,['etarismo'],toxic
u_TyGMy_aqs,@grabielasofiacruzdelima-e5h,louca musica rosas,0,2025-06-28T15:14:54Z,['machismo'],not_toxic
u_TyGMy_aqs,@equ1noxtv808,krl merda deixa crianca ver crianca ja cresce retardada kkkkk,0,2025-06-27T21:25:51Z,['capacitismo'],toxic
u_TyGMy_aqs,@viviannsantos1829,cara obrigado pai paralitico anos apos ter caido escada ouviu criou forcas pra levantar desligar musica,2,2025-06-26T18:07:54Z,['capacitismo'],toxic
u_TyGMy_aqs,@Milena-r2e,velho tava atras moto causa ketlin tava medo moto cai vi video falando,0,2025-06-24T22:51:50Z,['etarismo'],toxic
u_TyGMy_aqs,@rubensfernandorodrigues3087,fala direito manda pais serio sente canal queria dizer pra voces lojavao nao gosta corpo rosa luxo tambem nao gosto voces acho so parasi nao,0,2025-06-23T15:50:35Z,['xenofobia'],toxic
u_TyGMy_aqs,@silncm33,acho emily vick ta ficando louca porque namora leuzinho antes emily bater caderno comeco voce pausar antes ta escrito caderno amo void ponta cabeca void suportavel pra emily ama elebr,0,2025-06-18T00:53:50Z,['machismo'],toxic
u_TyGMy_aqs,@GuilhermeCoelho-o1j,ai emilly falou maior youtube feminina brasilso sifor cabeca apresento galinha pintadinha minhoeskkkkk perto emilly corna p leu,0,2025-06-17T23:54:23Z,['machismo'],toxic
u_TyGMy_aqs,@GuilhermeCoelho-o1j,ai emilly falou maior youtube feminina brasilso sifor cabeca apresento galinha pintadinha minhoeskkkkk perto emilly corna p leu,0,2025-06-17T23:54:14Z,['machismo'],toxic
u_TyGMy_aqs,@MateusFelipe-s4p,funk feio velho,0,2025-06-07T16:12:09Z,['etarismo'],toxic
u_TyGMy_aqs,@VanderleiaSilva-x4q,nao sei porque voces sao funk internet vai parar parar voce nao ninguem fala nada ta fala direito coisas ai quiser ate mudar porque hater desse canal nao gosto desse canal so fico reagindo nunca antes nao rica agora descobri muitas coisas sobre rosas,0,2025-06-05T11:33:05Z,['xenofobia'],toxic
u_TyGMy_aqs,@adiltondiltao4108,autografo favor mc primeira folha faz palavra mundo inteiro verdade to falando verdade funk nada sucesso internet nao nao conhece voce vai apaixonar voce vai apaixonar vila velha pular vai,0,2025-06-04T19:13:32Z,['etarismo'],toxic
u_TyGMy_aqs,@Rosa-m9h3b,oi emily louco volta fala feia nojenta dessa menina fala odeio fala feia,0,2025-05-31T15:09:21Z,['machismo'],toxic
u_TyGMy_aqs,@Cícero-o8b,mc gatinha blusa mc frio vou ver ai breve velha show vou criar mundo precisa voce vai ate casa casa guarulhos vem aqui casa amanha espero adrie adriele franca jesus santos,1,2025-05-28T12:26:46Z,['etarismo'],toxic
u_TyGMy_aqs,@Rayssamanuela03,melhor lorenia manu melhor louca emily vic melhor todas,0,2025-05-28T01:18:43Z,['machismo'],not_toxic
u_TyGMy_aqs,@JoséArcanjo-e1x,voce ta louca ta conversando outro voce arrebentar,0,2025-05-24T15:00:36Z,['machismo'],toxic
u_TyGMy_aqs,@rogeriogoulart5348,velho olha funk maninho,0,2025-05-21T16:04:21Z,['etarismo'],not_toxic
u_TyGMy_aqs,@AntoniaAparecida-uh6ei,chata nojenta ridiculo demais acha maioral,0,2025-05-18T22:21:42Z,['machismo'],toxic
u_TyGMy_aqs,@DiogoCorreia-z2h,puta merda jazzghost taspio sao bem melhores,0,2025-05-14T15:28:19Z,['machismo'],toxic
u_TyGMy_aqs,@ThomasAugustoFerreiraSanto-r8h,leozinho fa velho,0,2025-05-09T17:59:28Z,['etarismo'],not_toxic
u_TyGMy_aqs,@alicia-d9m5v,ninguem idiota,0,2025-05-08T17:15:48Z,['capacitismo'],toxic
u_TyGMy_aqs,@AlcineiaAlvesDaSilva-v9m,ficar coisa regiao marcada voce vai apanhar sapatinho ratinha reacao arde mae,0,2025-05-04T04:10:55Z,['homofobia'],toxic
u_TyGMy_aqs,@MauricioFritzen-r1f,musica baleia,1,2025-05-02T01:45:05Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@Anthony_Gabriel24,miraram dj betim bracertaram galinha pintadinha drogada,0,2025-04-29T11:24:07Z,['machismo'],not_toxic
u_TyGMy_aqs,@marianebruno5348,desculpa gente melhor ketlen tambem nao vai nao vivi mae vivi tambem porque sao familia desculpa emily leozinho robson todo mundo nao falei nao ficou melhor porque daqui galinha desenho legal alergia aqui voces ninguem tipo nao tambem nao inteligente todo mundo,0,2025-04-28T18:47:00Z,['machismo'],toxic
u_TyGMy_aqs,@magnogomes6585,melhor parte void cantando velho atras moto causa medo cai ketlin,0,2025-04-28T13:50:54Z,['etarismo'],toxic
u_TyGMy_aqs,@caiofernando6227,bar app la vira pula la vai vadia aqui zeca,0,2025-04-26T23:43:35Z,['machismo'],toxic
u_TyGMy_aqs,@luiza18642,musica boa velho,0,2025-04-26T22:29:20Z,['etarismo'],not_toxic
u_TyGMy_aqs,@JoannaVianaquirino-v8f,emocionada ficou lindo emily voce sempre arrasa fantasias choro queria ir show nao,0,2025-04-23T21:07:36Z,['machismo'],toxic
u_TyGMy_aqs,@user-fq3xy8qp8r,moro porto calvo,0,2025-04-23T17:13:03Z,['etarismo'],toxic
u_TyGMy_aqs,@lucianamarques6192,musica linda velho quase caio aqui chao tanto dancei mulher emily todo mundo ai rosas serio musica maravilhosa,0,2025-04-22T20:23:59Z,['etarismo'],not_toxic
u_TyGMy_aqs,@leidianetrindade6529,ea galinha pintadinha n maior youtube brasil,0,2025-04-20T22:30:28Z,['machismo'],not_toxic
u_TyGMy_aqs,@ismaelrochamoura593,musica bosta quero flop brasil nao v todinho voces bosta velho falou todos videos tambem quero voce va todos videos,0,2025-04-20T12:04:34Z,['etarismo'],toxic
u_TyGMy_aqs,@DilbertopereiradossantosSantos,grupo olhos voces sao demais burro show voces,0,2025-04-18T19:53:03Z,['capacitismo'],not_toxic
u_TyGMy_aqs,@williammontoro8165,fa moro rua estrada velha assembleia deus bairro tanque,1,2025-04-18T15:03:34Z,['etarismo'],toxic
u_TyGMy_aqs,@JoséAdilson-e2j,baleia rosa,0,2025-04-13T20:33:29Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@Edit-Dos-Rosa-10,amei emily porque vc fes lipo vc gordinha tao linda,1,2025-04-12T17:01:47Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@huanjacksonesaadyjadsonlop8469,leozinho rima igual piranha,0,2025-04-12T05:06:13Z,['machismo'],not_toxic
u_TyGMy_aqs,@BrunoPlay43,hahaha cuidado pra n sair demolindo tudo modo gordura rosa baleia azul hahaahah,0,2025-04-11T16:21:10Z,['gordofobia'],toxic
u_TyGMy_aqs,@GustavoLindo-z6y,hrefhttpswwwyoutubecomwatchvutygmyaqsampta passiva tela,0,2025-04-11T00:14:12Z,['machismo'],toxic
u_TyGMy_aqs,@LeilaGloria-r6h,gosto guarda musica tita voce nao gorda voce gorda,0,2025-04-07T23:35:05Z,['gordofobia'],toxic
u_TyGMy_aqs,@BernardoCasserMirandaBe,menina fala foguetinha pequenininha burra,0,2025-04-07T16:55:57Z,['capacitismo'],not_toxic
u_TyGMy_aqs,@YasmimSantana-l8j,ketlin voz burro musica deu ver cabelo rosa bode ta bom ve conversa voz voce conversa voz entao ta bom voce burro especie conversa ta bom,0,2025-04-07T14:48:18Z,['capacitismo'],toxic
u_TyGMy_aqs,@denisbarros6136,gira joga bola vai brasil tambem solda gira joga pula vai brasil tambem roda elis rosa elis rosa tambem doce rosa doce rosa brasil tambem lustosa ideia hoje jogar mao pro ar ideia hoje joga mao pro ar todo mundo fazendo ho ha grupo rosas fala baixo nao assustar fala baixo nao assustar tudo problema internet vai parar tudo problema internet vai parar voce ta entender nada vou explicar ta entender nada vou explicar escutar melodia parado nao vai ficar confiara foguete pode dar tapa ar tapa ar confia foguete pode dar tapa ar vou entrar mente tropa sempre frente desce desce puxa gira deixa chicote estrala la la la brbroi emily vem aqui oi leozinho oi ketlin oi robson oi void ai tudo bem ja dando aqui comentario facil tempo musica ja lancado correto tudo bem continuando tambem gosto voces sao amiga voces acompanha emily ha anos tambem ja falei tudo tal tambem olha coisa acho legal voces sao inspiracao criancas nao adulta nao adolescente apenas crianca crianca qualquer outro ne tambem aqui falando campina grande ne campina grande acompanho voces vejo video voces todos dias acompanhe voces todos dias nao perco video voces melhor video ja assisti toda face terra voces gente to comentando aqui musica sei posso ta falando ai musica voce ai vendo tudo tal comentario aqui olha vou deixar aqui coisa emily olha emily vick emily vick olha voce vai ficar linda nunca ninguem voce gorda voce voce olha voce fez transformacao transformacao chegar fim vai voce vai pessoa linda desse planeta terra voce ja hoje antes quero numero hoje voce hoje voce presente nao so mim todos todas quieto olha amo amo voce gosto voce vejo videos vejo voce voz davi davi ja ta ano cresceu rapido apenas crianca sei tudo issoe outra coisa void gosto trollagem gosto videos voce fez principalmente video fonkos acredito ketlin deve ficou feliz naquele dia tambem leozinho vc melhor pessoa mundo voce pessoa melhor pessoa conjunto todos todo grupo voce sempre feliz emily voce vezes fica sozinho robson desculpa robson continuando ne tambem voce pouco pouco pouco videos voce pouco responsabilidade voce sempre diverte responsabilidade to dizendo provavelmente voce ja sabe ketlyn ah quer dizer pessoa responsavel grupo posso dizer coracao voce tambem mistura void porque voce pessoa gosta fazer trollagem tambem sempre vem trollagem cima voce tudo bem chegamos robson ne ia falar coisa linda coisa maravilhosa ninguem liga to brincando robson voce traz felicidade grupo voce amor grupo voce pessoa boa voce pessoa generosa nunca nunca olha nunca fique achando melhor ficar sozinho mal acompanhado verdade ne tambem robson nunca nunca namore voce desse jeito traz felicidade grupo nao falando mandando falando comando voce faca apenas fa sigo todos nao queria aqui exibindo nada so aqui dizer pena pena nao condicoes ir algum show voces realmente nao todos videos solta youtube algum video voces assisto hora sala show voces apresentando bem frente aqui cadeiras assentadas voces ali frente apresentando coisa linda maravilhosa exemplo emily vick presente todos mensagem importante cada precisa outro voce ja pararam brbrpor olha emily vick nao existisse void nunca iam fazer melhores trollagens nao quieto nao existisse obvio nao ia hino davi davi nao integrante rosa ja robson nao existisse emily leo ketlin void comecar falar voce nao namorado entao voce nao vai participar video emily nao existisse novo vou falar novo ne nao ia existir deixa falsa menina frase amorosa estressador tempo todo mundo gosta todo fa gosta deixa falsa menina escola so chega ouvido ouvido todos outros outras pessoas escola so chega ouvido ouvido assim emily tal coisa leo tal coisa robson tal coisa brinquedo entao coisa voz tal coisa ah voce viu video void ketlin fala ensinar algo ver engatinhar ah voce viu video davi video nao ne stories davi comecou engatinhar andar hoje davi davi ja ta meninao ja ta pessoa bem bem recebe fala carinho amor filhas gente olha vou falar coisa voces anos anos davi so ano ja viajou dubai menino ai sabe sorte ter nascido menina tao especial tao rica ketlin void tambem vestiu super ricos emily leozinho ne obvio ate bmw edital nunca nunca viajei brasil nunca to anos davi ta ano ja viajou dubai ja viajou disney ja viajou estados unidos ja viajou ja viajou todo lugar todo voce sempre deus sempre boa familia sempre unidos sempre grupo rosa,0,2025-04-04T23:10:01Z,['gordofobia'],toxic
u_TyGMy_aqs,@arestideslandim6876,emilly falar mau musica protegi idiota nao vai safar hoje,0,2025-04-03T23:25:25Z,['capacitismo'],toxic
u_TyGMy_aqs,@AsllanEduardo,ketlim gostosa tam bem louca pra porra,0,2025-04-02T23:30:05Z,['machismo'],toxic
u_TyGMy_aqs,@AsllanEduardo,robinho rato burro gui,0,2025-04-02T23:29:33Z,['capacitismo'],not_toxic
u_TyGMy_aqs,@gercianepereira9013,sim irma dormir co migo ver todos musicas louca ama fa,0,2025-04-01T13:41:41Z,['machismo'],toxic
u_TyGMy_aqs,@carlosalberto-tr7um,oha to gorda rosas,0,2025-04-01T00:42:01Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@josias-e3h,prefiro mil vezes galo prefiro mil vezes ouvir galo cantando ouvi guria velho amor,0,2025-03-31T02:01:42Z,['etarismo'],toxic
u_TyGMy_aqs,@josianenascimento9313,numero velho desligo faz ano olha comentarios favorzinho hearts,0,2025-03-29T17:01:02Z,['etarismo'],toxic
u_TyGMy_aqs,@mariadasilvadarocha,ofender nao gosto rosa funk bloquinho carnaval vc pensa quotnossa emilly maior youtuber brasilquot verdade melhor youtuber feminina brasil galinha pintadinha parece brincadeira verdade,0,2025-03-29T16:21:32Z,['machismo'],toxic
u_TyGMy_aqs,@JuliaRodrigues-v2y,acho robson burro porque nao internet gente nao ia conseguir ver videos nao robson,0,2025-03-28T14:20:14Z,['capacitismo'],toxic
u_TyGMy_aqs,@Brennovlog,foz anosrosa rege rosa rosa rosa fica burro aqui daqui tudo carteira mano so pesquisa voce vai ficar reclamando,0,2025-03-23T19:22:09Z,['capacitismo'],toxic
u_TyGMy_aqs,@Yujisoxxa,emily vick baleia,0,2025-03-23T13:39:28Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@Yujisoxxa,emily vick baleia,0,2025-03-23T13:39:20Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@Yujisoxxa,emily vick baleia,0,2025-03-23T13:39:13Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@Yujisoxxa,emily vick baleia,0,2025-03-23T13:39:06Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@Yujisoxxa,emily vick baleia,0,2025-03-23T13:39:00Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@Yujisoxxa,emily vick baleia,0,2025-03-23T13:38:56Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@Yujisoxxa,emily vick baleia,0,2025-03-23T13:38:47Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@Yujisoxxa,emily vick baleia,0,2025-03-23T13:38:40Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@Yujisoxxa,emily vick baleia,0,2025-03-23T13:38:33Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@Yujisoxxa,emily vick baleia,0,2025-03-23T13:38:24Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@Yujisoxxa,emily vick baleia,0,2025-03-23T13:38:15Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@Yujisoxxa,emily vick baleia,0,2025-03-23T13:38:10Z,['gordofobia'],not_toxic
u_TyGMy_aqs,@Arthurhyper813,louca,0,2025-03-17T22:57:11Z,['machismo'],not_toxic
u_TyGMy_aqs,@MariaYlana,ameiiiiij ficado louca,0,2025-03-17T13:28:27Z,['machismo'],not_toxic
u_TyGMy_aqs,@GabrielNobre-p2w,galinha pintadinha melhor voce,0,2025-03-16T22:08:27Z,['machismo'],not_toxic
u_TyGMy_aqs,@mayaranascimentopires9111,chefe ta milhoes inscritos galinha pintadinha br,0,2025-03-15T21:03:23Z,['machismo'],toxic
u_TyGMy_aqs,@reginaferreira5519,esperto faz bobo ver ate onde burro faz esperto finjo nao percebo tudo sendo observadovoces acham vao conseguir acabar jazz estao enganados,0,2025-03-14T18:03:10Z,['capacitismo'],toxic
u_TyGMy_aqs,@wesleydelfino5766,voce louca pode lancar video hein voce louco video mo legal outra musica lancamento,1,2025-03-14T02:11:12Z,['machismo'],toxic
u_TyGMy_aqs,@LeonaraSilva-n9n3m,primeira coisa nao gosto cor rosa segundo odeio nao gosto desses pobres to ai pede criticar nao minima,2,2025-03-13T03:02:46Z,['classismo'],toxic
u_TyGMy_aqs,@taficandodoido1022,riquinho condominio pagando favelado,0,2025-03-13T02:08:41Z,['classismo'],toxic
u_TyGMy_aqs,@odairgoncalves6992,galinha pintadinha seguidor,0,2025-03-12T20:17:03Z,['machismo'],not_toxic
u_TyGMy_aqs,@helenalopes7340,nao queria falar nao clipe ne passei voz falar aqui pra ver tava assistindo aqui flipland voces trabalharam voces ai sim aparece voz apareceu pulei cabeca copo ate vai apareceu dia tava gravando eita gravou so pra gente falar kipptava boa fico bom ficou legal fiquei pedindo voces soube fas voces so falo aqui so pra avisar pra voces pra void quer tress partir aqui adorei clareb voces ficaram irado morto burro sei voces devo clipe agora moderado voces baixar tanto ficou gerado bem pessoa so fiz so pra voces saberem tchan beijo grupo voz gente tambem bora pro brasil to bem bem nao ei sopau,0,2025-03-12T19:03:23Z,['capacitismo'],toxic
u_TyGMy_aqs,@TailaneSuuojphlbclcd,grupo rosa amo nao ninguem nao gosta grupo rosas todo mundo gosta velho personagem gosto leozinho,0,2025-03-12T17:49:25Z,['etarismo'],toxic
u_TyGMy_aqs,@Fernanda-x6j,copiano musica so toque ha sabia musica copiou toque musica negro boreu,0,2025-03-11T18:57:31Z,['racismo'],toxic
u_TyGMy_aqs,@AndréEduardo-j4y,kkkkk fose rio janeiro galinha pitadinha tomava conta,0,2025-03-09T22:24:00Z,['machismo'],toxic
u_TyGMy_aqs,@lucianadeoliveirasilva3445,pora brasil jesus vacaaa galinha pitadinha maior youtuber brasil rsrsrs,0,2025-03-09T15:03:50Z,['machismo'],not_toxic
u_TyGMy_aqs,@Enrico_das_animacao,simples leonardo voce cara olha grupo rosa nao manda nada so manda canal manda brasil melhor planeta terra deus nao vem achar grupo rosa religiao milagrosa faz voce quiser olha poderia ate ter existido grupo verdes prefiro grupo verde existido agora vou falar velho,0,2025-03-09T12:08:35Z,['etarismo'],toxic
u_TyGMy_aqs,@天使-leka,envergonhando brasil scrr adianta vim pessoa chata mal comida vim falar merda pra mim,0,2025-03-08T18:01:34Z,['machismo'],toxic
u_TyGMy_aqs,@alicyavictoria-yt,irma chamou katlen cachorra so pq nao gosta rosas so,0,2025-03-08T15:42:17Z,['machismo'],toxic
u_TyGMy_aqs,@mariadenazare19775,velho porque so robson nao ta roupa bloco rosas,0,2025-03-08T13:18:30Z,['etarismo'],toxic
u_TyGMy_aqs,@emanucrel_777,nada ver emilly vick pra fazer musica nada ver mior eo jazzghost emilly vick ver comentario quero q entenda q pra maior youtuber feminina brasil q superar galinha pintadinha ksksk,0,2025-03-07T00:21:41Z,['machismo'],toxic
u_TyGMy_aqs,@JeandersonSamuel,louca pr vcs,0,2025-03-06T04:54:51Z,['machismo'],not_toxic
u_TyGMy_aqs,@AntonioWillianAraújoConceição,menina sei cleide velho ta ali atras moto vou inventar mentira nao ta ai sozinha ta medo cair ai,0,2025-03-05T18:02:07Z,['etarismo'],toxic
u_TyGMy_aqs,@josianesilvasantos1250,jazz melhor emily vick calva,1,2025-03-05T17:05:36Z,['etarismo'],not_toxic
u_TyGMy_aqs,@CamilaPereira-qs6nb,kkkk q bosta canal ate leo galinha pitadinha seguidores,0,2025-03-05T02:05:13Z,['machismo'],toxic
u_TyGMy_aqs,@NicollyRodrigues33,velho void la parte ketlin tava sentada moto atras tava so aparecendo cabecinha grupo rosas nota fa voces,0,2025-03-04T17:06:42Z,['etarismo'],toxic
u_TyGMy_aqs,@BRITNEYFAMER24,ah nao velho roubaram hit mamae chegou,0,2025-03-03T22:01:33Z,['etarismo'],toxic
u_TyGMy_aqs,@adrianamariadosanjos8554,aleluia bom musicas velho voce viu voz moto br,0,2025-03-03T16:29:45Z,['etarismo'],toxic
u_TyGMy_aqs,@mariaaliceavelinodecarvalh1869,brasil rosas brasil jesus jazz bistecone galinha pitadinha brate galinha pitadinha melhor,0,2025-03-03T15:47:10Z,['machismo'],not_toxic
u_TyGMy_aqs,@EduardaPereira-n2c,serio velho virou musica favorita escutando todo dia to dancando cima cama,0,2025-03-02T15:15:22Z,['etarismo'],toxic
u_TyGMy_aqs,@ErikarlaSilva-m4i,emily fa homemaranha numero casa nome ellen numero casa acho moro ceara mirim fa queria ir show peco tanto deus voce venha conhecer casa favor nome casa sera melhor espero voce veja comentarios amo amo voce ketlin pode todo mundo grupo rosa amo tchau tchau emily espero voce feliz venha vou ate cantar musica tudo nao correto voce vai apaixonar so escutar chao amor todo fa gosto rosa brasil brasil tambem roda gira pula vai brasil tambem rosa chora la vai vou cantar carequinha predios chiclete sobe desce gruda gruda louca vira vem dancar gente tapa chiclete topazio amo voces duas viu voz todo mundo grupo rosa voce comeco seguir voce instagram nao lembrou nao bloqueia segue tambem instagram passa numero instagram whatsapp mim falar voce to afinado voce veja ate aqui casa,0,2025-03-01T17:49:59Z,['machismo'],toxic
u_TyGMy_aqs,@elizangelapereira178,tudo bom cara moral velho,0,2025-03-01T14:32:23Z,['etarismo'],toxic
u_TyGMy_aqs,@michelearroyo848,melhor fa sabia amei parte velho leo ketlin robson ne gente fa sempre queria ir show voces nunca pude ne voce musicas boas ja chorei causa voces porque voces sao muitos legais,0,2025-03-01T13:41:23Z,['etarismo'],toxic
u_TyGMy_aqs,@venhadesenharcomaIsa,vou falar negocio mano admiro voces fa voces alguma musica nao ficaram boas dai senhora vcs surpreender velho deus musica boa,0,2025-02-28T23:52:19Z,['etarismo'],toxic
u_TyGMy_aqs,@livia-c5g,emily vick ta achando dona mundo lula agora louca controladora,0,2025-02-28T21:22:11Z,['machismo'],not_toxic
u_TyGMy_aqs,@mano_dasedit,galinha pintadinha,0,2025-02-28T21:20:21Z,['machismo'],not_toxic
u_TyGMy_aqs,@BrayanTeixeira-p5e,so gosto rosa velho nao sei nao,0,2025-02-28T18:27:16Z,['etarismo'],toxic
u_TyGMy_aqs,@bassani777zenitsu,emily vick perdeu tudo viro favelada,0,2025-02-27T22:18:31Z,['classismo'],not_toxic
u_TyGMy_aqs,@MarcosSantos-du4cq,faz tempo to assistindo clipe funk rosas mano bom agora tava dancando grito sozinho botei agorinha caixa caixa som ai todos vizinhos vieram aqui pedi dancar comigo velho,0,2025-02-26T23:20:08Z,['etarismo'],toxic
u_TyGMy_aqs,@GustavoDanielAlves,ruim folgada,0,2025-02-26T20:25:31Z,['machismo'],not_toxic
u_TyGMy_aqs,@DeborahMachadoDebby,presente parabens musica ameiiiiiiii gente amei quanto emily quanto todos amei to louca ir show voces voces vao fazer novo,0,2025-02-26T14:31:17Z,['machismo'],toxic
u_TyGMy_aqs,@ElizabeteWerner-s7t,youtuber feminino inscritos galinha pintadinha,0,2025-02-25T22:46:08Z,['machismo'],not_toxic
u_TyGMy_aqs,@MariaAparecida-h9m6l,emilly ja acabou fas querendo stalkear jazzghost nao velho emily favor fala cara parar nao entendo nada disso favor fala fas pararem stalkear jazzghost favor,0,2025-02-25T22:45:13Z,['etarismo'],toxic
u_TyGMy_aqs,@ElizabeteWerner-s7t,galinha pintadinha numero inscritos brasil nao voce outra jazzghost melhor voce,0,2025-02-25T22:37:54Z,['machismo'],toxic
u_TyGMy_aqs,@Anna-amao-stray-kids,emily vi reclamacao musica nao funk porque funk algumas coisas favela coisas relacionadas brasil agora amor deus brasil rosa rosa bosta voce quisesse fazer funk certeza voce podia pedir ajuda pra sabe fazer funk diferente voce porque ai virou literalmente musica infantil irmao tres anos escuta agora emily vicky voce quiser fazer alguma musica bem feita voce pedi ajuda famosos diferente voce porque voce so acha fala youtuber famosa feminina brasil nao filha voce pesquisar galinha pintadinha comparar todos escritos ganha filha galinha ganha voce galinha,0,2025-02-25T21:23:24Z,['machismo'],toxic
u_TyGMy_aqs,@gabymartinssss,voces acham burro desenho nao gosta marido ne ta machucando voce quiser oculos cabelo,0,2025-02-25T18:12:17Z,['capacitismo'],toxic
u_TyGMy_aqs,@matheusGalx,ainda galinha pintadinha canta melhor,0,2025-02-25T14:33:20Z,['machismo'],not_toxic
u_TyGMy_aqs,@Soso_Youtuber-rs,velho pior gente voces nao nocao percebi conhece canal emilyvickoficial entao canal alguma rede social emily vick perceber entao video ouvido canal dessa garota apareceu void falando ketlin tava medo moto cair tava agachado atras moto voces perceberem clipe mc realmente ver cabelo void momento aparece cabelo void minuto hrefhttpswwwyoutubecomwatchvutygmyaqsampta minuto hrefhttpswwwyoutubecomwatchvutygmyaqsampta,1,2025-02-24T17:59:26Z,['etarismo'],toxic
u_TyGMy_aqs,@WellingtonSiqueira-t2r,musica feia velho,0,2025-02-24T17:54:29Z,['etarismo'],not_toxic
u_TyGMy_aqs,@LorenaOliveira-c8p,oi mc pipoquinha safada piercing xereca,0,2025-02-22T21:34:28Z,['machismo'],toxic
u_TyGMy_aqs,@valdeneidematias7817,emily vick quero ver coisa acabei chegar nao faz ver outro video velha ali,0,2025-02-22T18:44:33Z,['etarismo'],toxic
u_TyGMy_aqs,@Yunjinnie-c5m,emily idiota melhor kat,0,2025-02-22T13:01:31Z,['capacitismo'],toxic
u_TyGMy_aqs,@deniseginasta-q4u,odiei canal idiota,0,2025-02-21T21:16:14Z,['capacitismo'],toxic
u_TyGMy_aqs,@LeoncioDeCarvalho-cb2cz,deus fala q pra infantil tipo faz musica funk ainda ne tipo funk nao pra cria vey clip q infantil inscrito sla chamo toxico sao burro pq diz q emily gosta inscritos nao fama ja q mentirosa nao pq fala ja q cara alguem critica to ai pq njnt estranha ainda insta critiquem pq nao vo ler claro ent bjs,1,2025-02-21T02:57:29Z,['capacitismo'],toxic
u_TyGMy_aqs,@apuhzeetoS-qk1jn,galinha pintadinha escrito,0,2025-02-20T22:29:21Z,['machismo'],not_toxic
u_TyGMy_aqs,@apuhzeetoS-qk1jn,vai parar piranha,0,2025-02-20T22:28:45Z,['machismo'],toxic
u_TyGMy_aqs,@SilvaRibeiro-p7o,po galo galinha pintadinha galinha pitadinha galinha galinha galinha pintadinha galinha pitadinha,0,2025-02-20T18:00:48Z,['machismo'],toxic
u_TyGMy_aqs,@LucasMartinssalesdasilva,deu depressao ansiedade panico pressao alta pressao baixa covid hpv hiv dengue zika chicungunha peste negra poliomielite paralisia infantil osteoporose gripe suina febre amarela meningite gonorreia herpes faringite doenca chagas bronquite leptospirose cancro sarampo catapora variola caxumba gastrite tetano hepatite conjuntivite derrame cerebral coqueluche labirintite sarna leucemia raiva cirrose escoliose microcefalia anencefalia ebola unha encravada autismo sindrome asperger arritmia pneumonia diabetescancer testiculos mal parkinson dor cabeca ma formacao ovarios bicho pe bicho geografico teniase esquizofrenia epilepsia cancer cancer pulmao cancer testiculos cancer mama cancer pele depressao ansiedade panico pressao alta pressao baixa hpv hiv dengue zika chicungunha peste negra poliomielite paralisia infantil osteop,1,2025-02-19T19:40:30Z,['racismo'],toxic
u_TyGMy_aqs,@Nicolasfofinho2828,gostei velho hrefhttpswwwyoutubecomwatchvutygmyaqsampta,23,2025-02-19T17:04:19Z,['etarismo'],toxic
u_TyGMy_aqs,@kedjapatriciasilva9728,parte ketlen moto velho void ta atras moto mano ver cabelo la,0,2025-02-18T17:17:40Z,['etarismo'],toxic
u_TyGMy_aqs,@jocassiasantana4511,caraca hora void legal to viciada funk rosas moral void ficou legal unico pensa grupo velho,0,2025-02-17T03:05:54Z,['etarismo'],not_toxic
u_TyGMy_aqs,@vitormonteiro9633,velho atras moto gente,0,2025-02-16T22:52:19Z,['etarismo'],toxic
u_TyGMy_aqs,@elitonferreiratata6361,puta merda brasil ta perdido so deus,0,2025-02-15T23:57:39Z,['machismo'],toxic
u_TyGMy_aqs,@AnaMaria-r1j3o,aaaaaaaaaaaaaaaaaaaa to louca,0,2025-02-15T12:29:03Z,['machismo'],toxic
